sangre_ppm_di,sangre_ppm_dd,sangre_ppm_ti,sangre_ppm_td,conductividad_ms_cm_di,conductividad_ms_cm_dd,conductividad_ms_cm_ti,conductividad_ms_cm_td,media_de_los_flujos_kg_min_di,media_de_los_flujos_kg_min_dd,media_de_los_flujos_kg_min_ti,media_de_los_flujos_kg_min_td,flujos_maximos_kg_min_di,flujos_maximos_kg_min_dd,flujos_maximos_kg_min_ti,flujos_maximos_kg_min_td,producciones_kg_di,producciones_kg_dd,producciones_kg_ti,producciones_kg_td,health_anomaly_score,health_anomaly_label
0.0,0.0,0.0,0.0,4.87,4.83,0.0,4.63,1.26,1.02,0.0,1.38,1.62,1.38,0.0,1.86,2.66,2.32,0.0,2.5,0.4591112901843665,1
0.0,0.0,0.0,0.0,5.17,4.95,5.33,5.11,1.32,1.02,0.9,1.32,1.86,1.38,1.32,1.68,3.31,2.66,0.91,3.64,0.6236542913973662,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,4.89,4.73,4.88,4.93,1.32,0.96,0.78,1.32,1.68,1.44,1.2,1.74,2.94,2.33,0.52,3.11,0.601838850480289,1
0.0,0.0,0.0,0.0,5.17,4.88,5.06,2.95,1.26,0.96,0.72,0.3,1.62,1.38,1.26,0.54,2.41,1.92,0.39,0.07,1.7291141106765633,1
0.0,0.0,0.0,0.0,4.9,4.74,0.0,5.11,1.2,0.96,0.0,1.44,2.04,1.44,0.0,2.04,2.42,2.11,0.0,4.71,0.8877172092836044,1
0.0,0.0,0.0,0.0,5.04,4.75,5.56,4.75,1.26,1.02,0.9,1.38,1.68,1.38,1.26,1.86,3.05,2.35,0.94,3.22,0.5695383658388415,1
0.0,0.0,0.0,0.0,4.47,4.81,0.0,4.92,1.2,0.96,0.0,1.32,3.12,1.68,0.0,2.22,1.62,2.18,0.0,3.08,1.6513274111474217,1
0.0,0.0,0.0,0.0,5.05,4.7,0.0,4.73,1.2,1.02,0.0,1.32,1.56,1.38,0.0,1.74,3.34,1.99,0.0,2.52,0.5677968408701527,1
0.0,0.0,0.0,0.0,4.35,4.62,0.0,4.71,1.2,0.96,0.0,1.26,2.1,1.38,0.0,2.16,1.91,1.86,0.0,2.48,0.770531380767911,1
0.0,0.0,0.0,0.0,4.87,4.75,0.0,4.87,1.08,1.08,0.0,1.32,2.46,1.38,0.0,2.1,3.34,2.46,0.0,3.58,0.9509560316680137,1
0.0,0.0,0.0,0.0,4.24,4.39,0.0,4.51,1.44,1.02,0.0,1.38,2.16,1.38,0.0,1.86,3.56,2.81,0.0,3.41,0.723556259707224,1
0.0,0.0,0.0,0.0,4.61,4.52,0.0,4.88,1.32,1.14,0.0,1.44,1.74,1.8,0.0,1.8,3.56,1.99,0.0,3.66,0.6971205947051866,1
0.0,0.0,0.0,0.0,4.67,4.78,0.0,4.66,1.14,1.02,0.0,1.44,1.5,1.38,0.0,2.22,1.89,2.18,0.0,2.16,0.7172387492711796,1
0.0,0.0,0.0,0.0,4.62,4.59,5.59,4.9,1.32,1.02,1.08,1.38,1.74,1.38,1.56,1.86,2.71,2.2,1.13,3.07,0.6150426218347429,1
0.0,0.0,0.0,0.0,4.66,4.52,4.71,4.94,1.26,1.14,1.56,0.84,1.68,1.62,2.1,1.2,2.61,2.04,2.83,0.46,1.326002282128338,1
0.0,0.0,0.0,0.0,4.73,4.58,4.22,4.78,1.32,1.14,0.66,1.44,2.28,1.62,1.08,1.8,2.16,1.66,0.23,2.5,1.0793071655020277,1
0.0,0.0,0.0,0.0,4.87,4.57,0.0,4.78,1.38,1.08,0.0,1.5,1.8,1.44,0.0,1.86,3.37,2.82,0.0,3.72,0.4388773410184868,1
0.0,0.0,0.0,0.0,4.66,4.53,0.0,4.62,1.32,1.08,0.0,1.44,1.68,1.5,0.0,1.8,2.88,2.42,0.0,3.25,0.4809818481122141,1
0.0,0.0,0.0,0.0,4.93,4.73,0.0,4.83,1.2,1.14,0.0,1.5,1.56,1.56,0.0,1.92,2.72,2.81,0.0,3.81,0.568307636443665,1
0.0,0.0,0.0,0.0,4.79,4.81,5.88,4.89,1.32,1.14,1.02,1.38,1.74,1.56,1.38,1.8,3.88,2.56,1.14,3.46,0.5621851567351964,1
0.0,0.0,0.0,0.0,4.45,4.52,0.0,4.62,1.2,0.96,0.0,1.32,1.56,1.38,0.0,1.86,2.02,1.65,0.0,2.26,0.4892206731835932,1
0.0,0.0,0.0,0.0,4.79,4.71,5.28,4.78,1.26,1.08,0.9,1.5,2.04,1.5,1.38,2.04,2.8,2.46,0.77,3.19,0.6784485298891199,1
0.0,0.0,0.0,0.0,4.78,4.72,4.49,4.87,1.32,1.02,1.02,1.26,1.74,1.44,1.56,1.68,2.85,2.2,0.47,2.29,0.7503303672243242,1
0.0,0.0,0.0,0.0,4.65,4.59,0.0,4.73,1.08,1.08,0.0,1.32,1.56,1.5,0.0,1.74,2.15,2.0,0.0,2.42,0.38311060087734683,1
0.0,0.0,0.0,0.0,4.8,4.72,5.32,4.92,1.26,1.14,0.84,1.38,1.74,1.68,1.26,1.8,3.2,2.36,0.83,3.38,0.6064146149907526,1
0.0,0.0,0.0,0.0,4.86,4.72,0.0,4.88,1.32,0.96,0.0,1.26,1.74,1.32,0.0,1.68,2.45,1.9,0.0,2.57,0.45108651235534153,1
0.0,0.0,0.0,0.0,4.86,4.66,5.38,4.79,1.2,0.96,0.84,1.38,1.56,1.32,1.14,1.8,2.21,1.74,0.73,2.41,0.5569071277778095,1
0.0,0.0,0.0,0.0,4.86,4.87,0.0,5.04,1.38,1.32,0.0,1.62,2.16,1.98,0.0,2.04,2.67,2.63,0.0,3.64,0.7540003222276362,1
0.0,0.0,0.0,0.0,4.99,4.73,0.0,5.08,1.38,1.32,0.0,1.56,1.8,1.74,0.0,2.1,4.15,3.22,0.0,4.51,0.6025238384807593,1
0.0,0.0,0.0,0.0,4.52,4.53,0.0,4.6,1.08,0.96,0.0,1.5,1.62,1.32,0.0,1.86,1.72,1.31,0.0,2.66,0.6467725415554275,1
0.0,0.0,0.0,0.0,4.66,4.73,5.67,4.91,1.32,1.2,0.9,1.56,1.68,1.62,1.38,1.92,3.93,3.6,1.01,4.29,0.6528040155438251,1
0.0,0.0,0.0,0.0,4.57,4.4,3.62,4.68,1.2,1.08,0.18,1.44,1.62,1.74,0.54,1.86,2.58,2.02,0.06,2.85,1.2314125387568513,1
0.0,0.0,0.0,0.0,4.84,4.74,4.56,4.88,1.26,1.14,0.84,1.5,2.04,1.56,1.56,1.86,3.54,2.91,0.43,3.85,0.7224406145423452,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,4.54,4.59,5.47,4.64,1.2,1.08,0.84,1.44,1.62,1.44,1.38,1.98,3.14,2.5,1.02,3.52,0.6487287705249655,1
0.0,0.0,0.0,0.0,4.44,4.45,4.43,4.65,1.08,1.02,0.72,1.44,1.92,1.32,1.2,1.8,2.4,1.84,0.55,2.31,0.9111213418299517,1
0.0,0.0,0.0,0.0,4.48,4.5,4.29,4.64,1.32,1.2,0.72,1.38,2.04,1.56,1.2,2.22,3.27,2.5,0.46,3.26,0.8355584942678664,1
0.0,0.0,0.0,0.0,4.66,4.45,4.92,4.67,1.32,1.2,0.78,1.5,1.92,1.56,1.26,1.86,4.08,2.96,0.81,4.07,0.6879429638783007,1
0.0,0.0,0.0,0.0,4.47,4.54,0.0,4.64,1.32,1.14,0.0,1.5,2.04,1.5,0.0,2.04,2.78,2.68,0.0,3.58,0.5866721953879204,1
0.0,0.0,0.0,0.0,4.48,4.55,0.0,4.78,1.38,1.2,0.0,1.56,1.8,1.5,0.0,1.98,4.14,2.98,0.0,4.12,0.5797888893319024,1
0.0,0.0,0.0,0.0,4.62,4.48,6.35,4.65,1.26,0.96,1.08,1.44,1.68,1.32,1.38,1.74,2.79,2.21,1.7,2.74,0.7677821025020498,1
0.0,0.0,0.0,0.0,4.77,4.51,0.0,4.62,1.26,1.08,0.0,1.44,1.62,1.62,0.0,2.16,2.62,2.38,0.0,3.27,0.6167697614670004,1
0.0,0.0,0.0,0.0,4.49,4.57,5.26,4.7,1.2,0.9,0.96,1.26,1.56,1.32,1.32,1.74,2.55,1.61,0.89,2.12,0.5729298284102093,1
0.0,0.0,0.0,0.0,0.0,4.63,0.0,4.83,0.0,1.08,0.0,1.32,0.0,1.44,0.0,1.86,0.0,1.75,0.0,2.36,1.2163081438617376,1
0.0,0.0,0.0,0.0,4.81,4.66,0.0,4.71,1.26,1.08,0.0,1.38,1.68,1.44,0.0,1.8,3.95,1.43,0.0,2.03,0.8276470367178025,1
0.0,0.0,0.0,0.0,4.51,4.92,0.0,4.98,1.26,1.26,0.0,1.5,1.8,1.68,0.0,1.86,3.84,3.31,0.0,4.2,0.5588282722300386,1
0.0,0.0,0.0,0.0,4.76,4.54,0.0,4.65,1.2,1.02,0.0,1.38,2.16,1.56,0.0,1.8,2.58,2.01,0.0,2.74,0.5770989346395926,1
0.0,0.0,0.0,0.0,4.68,4.66,5.82,4.74,1.32,1.2,1.08,1.44,1.8,1.68,1.38,1.8,3.07,2.58,1.47,3.36,0.5984918130721237,1
0.0,0.0,0.0,0.0,4.9,4.59,0.0,4.67,1.14,1.08,0.0,1.32,1.5,1.62,0.0,1.68,1.95,2.03,0.0,2.73,0.4524594440050141,1
0.0,0.0,0.0,0.0,4.7,4.55,4.61,0.0,1.26,1.02,1.26,0.0,1.68,1.44,1.68,0.0,2.89,1.8,2.21,0.0,1.0500826665035152,1
0.0,0.0,0.0,0.0,4.78,4.74,0.0,5.05,1.2,1.14,0.0,1.44,2.04,1.44,0.0,1.92,1.02,3.3,0.0,4.34,1.1208464695750346,1
0.0,0.0,0.0,0.0,0.0,4.67,0.0,4.71,0.0,0.9,0.0,1.14,0.0,1.2,0.0,1.86,0.0,1.17,0.0,1.72,1.037657413993061,1
0.0,0.0,0.0,0.0,5.27,4.67,0.0,4.77,1.44,1.02,0.0,1.32,2.22,1.32,0.0,1.74,1.96,1.86,0.0,2.35,0.7911884918236427,1
0.0,0.0,0.0,0.0,4.72,4.81,6.11,5.0,1.38,1.14,1.08,1.44,1.8,1.56,1.56,1.86,4.6,3.25,1.49,4.48,0.6776435733341056,1
0.0,0.0,0.0,0.0,4.26,4.6,0.0,4.74,1.14,0.96,0.0,1.32,1.56,1.44,0.0,1.62,1.48,1.88,0.0,2.62,0.54974817953085,1
0.0,0.0,0.0,0.0,4.63,4.74,5.49,4.84,1.14,1.02,0.84,1.38,1.62,1.44,1.26,1.8,2.12,2.29,0.68,3.16,0.5909555946021418,1
0.0,0.0,0.0,0.0,5.04,5.02,4.84,5.19,1.26,1.2,1.56,1.38,1.92,1.8,1.86,2.58,4.4,4.03,2.15,2.67,1.153782798638861,1
0.0,0.0,0.0,0.0,4.89,4.6,4.57,5.64,1.26,1.08,1.38,0.96,1.74,1.44,1.92,1.86,2.27,2.07,1.8,1.93,0.9411753936214258,1
0.0,0.0,0.0,0.0,4.81,4.67,0.0,4.71,1.26,1.2,0.0,1.44,1.98,2.34,0.0,2.22,3.81,3.87,0.0,5.55,1.2240578194725713,1
0.0,0.0,0.0,0.0,4.72,4.61,5.94,4.49,1.38,1.14,0.9,1.32,1.86,1.56,1.26,1.8,3.58,2.37,1.25,2.72,0.6527490484756895,1
0.0,0.0,0.0,0.0,4.82,4.74,0.0,4.87,1.26,1.14,0.0,1.38,1.62,1.62,0.0,1.74,4.09,3.37,0.0,4.45,0.5373002690426126,1
0.0,0.0,0.0,0.0,4.63,4.54,0.0,4.64,1.26,1.02,0.0,1.32,1.68,1.38,0.0,1.68,2.27,2.01,0.0,2.53,0.3690512193161171,1
0.0,0.0,0.0,0.0,4.74,4.6,5.73,4.75,1.14,1.02,1.02,1.26,1.56,1.38,1.38,1.62,1.64,1.37,1.28,1.86,0.6584944343935624,1
0.0,0.0,0.0,0.0,4.99,4.74,0.0,4.97,1.26,1.14,0.0,1.44,1.68,1.44,0.0,1.86,2.55,2.25,0.0,2.95,0.45653866926167186,1
0.0,0.0,0.0,0.0,4.47,4.66,5.43,4.8,1.2,0.96,0.9,1.38,1.56,1.38,1.26,1.8,2.45,1.96,0.72,2.67,0.4836598850588687,1
0.0,0.0,0.0,0.0,4.9,4.72,0.0,4.72,1.32,1.08,0.0,1.32,2.16,1.5,0.0,1.8,2.79,2.57,0.0,3.67,0.5287929717774101,1
0.0,0.0,0.0,0.0,4.6,4.8,0.0,4.62,1.32,1.26,0.0,1.5,1.98,1.68,0.0,1.98,5.11,4.52,0.0,4.87,0.6220811164808755,1
0.0,0.0,0.0,0.0,4.42,4.53,5.53,4.48,1.2,1.14,0.84,1.32,1.56,1.62,1.2,1.68,1.9,1.69,0.7,2.19,0.7288009250875778,1
0.0,0.0,0.0,0.0,4.93,4.79,0.0,5.04,1.32,1.2,0.0,1.5,1.74,1.68,0.0,1.92,4.21,3.78,0.0,5.09,0.4770219018801652,1
0.0,0.0,0.0,0.0,4.7,4.73,0.0,4.77,1.26,1.08,0.0,1.38,1.98,1.56,0.0,1.68,3.16,2.67,0.0,3.26,0.4511041699414017,1
0.0,0.0,0.0,0.0,4.66,4.66,5.77,4.61,1.14,1.02,1.08,1.26,1.5,1.38,1.5,1.8,1.72,1.42,1.5,1.83,0.7255240924589474,1
0.0,0.0,0.0,0.0,4.91,4.88,0.0,4.98,1.38,1.32,0.0,1.5,2.04,1.74,0.0,1.98,3.64,3.89,0.0,4.35,0.6265187210884811,1
0.0,0.0,0.0,0.0,4.79,4.56,0.0,4.61,1.32,0.96,0.0,1.2,1.86,1.44,0.0,1.62,2.32,1.11,0.0,1.41,0.7439460966218017,1
0.0,0.0,0.0,0.0,4.45,4.5,0.0,4.58,1.32,1.08,0.0,1.26,1.8,1.5,0.0,1.68,3.36,2.64,0.0,3.69,0.46997168116551924,1
0.0,0.0,0.0,0.0,4.56,4.58,0.0,4.74,1.14,1.02,0.0,1.26,1.56,1.38,0.0,1.62,1.7,1.46,0.0,1.88,0.5357174080910622,1
0.0,0.0,0.0,0.0,4.87,4.72,3.95,4.83,1.2,1.08,0.54,1.32,1.68,1.5,1.08,1.68,3.03,2.51,0.08,3.42,0.9135359421438534,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,5.0,4.94,5.57,5.06,1.2,1.14,0.96,1.26,1.56,1.56,1.38,1.74,2.85,2.29,0.97,3.1,0.5786362154679283,1
0.0,0.0,0.0,0.0,4.93,4.95,4.99,4.15,1.08,1.02,1.26,0.96,1.5,1.32,1.62,1.92,2.38,2.11,2.34,0.38,1.1418772437221798,1
0.0,0.0,0.0,0.0,5.09,5.16,5.58,5.07,1.32,1.32,1.02,1.5,1.74,1.74,1.38,1.92,4.44,4.05,0.9,4.76,0.818853666806606,1
0.0,0.0,0.0,0.0,0.0,4.68,4.09,4.75,0.0,1.02,1.2,1.14,0.0,1.44,2.16,1.62,0.0,1.66,0.79,1.89,1.4895810792527282,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,4.93,4.94,0.0,4.75,1.38,1.32,0.0,1.44,2.16,1.74,0.0,1.86,4.86,4.34,0.0,5.05,0.6978458626148296,1
0.0,0.0,0.0,0.0,4.57,4.65,3.95,4.62,1.44,1.2,1.02,1.38,2.16,1.62,1.62,2.04,3.94,3.48,0.49,3.82,0.9682327885442948,1
0.0,0.0,0.0,0.0,4.77,4.77,5.7,4.86,1.26,1.26,1.14,1.5,1.56,1.62,1.56,1.92,4.28,3.25,1.34,3.95,0.6613821401152886,1
0.0,0.0,0.0,0.0,4.59,4.56,4.29,4.67,1.38,1.14,0.84,1.62,1.74,1.56,1.26,2.1,3.68,2.84,0.52,3.62,0.723750147028913,1
0.0,0.0,0.0,0.0,4.02,4.51,4.22,4.74,0.9,1.14,1.32,1.38,1.74,1.74,2.34,1.86,0.21,2.8,0.61,2.93,1.4762349114907267,1
0.0,0.0,0.0,0.0,4.78,4.71,5.46,4.94,1.32,1.44,0.9,1.56,1.74,1.86,1.38,1.98,5.06,3.22,1.17,4.3,0.7937137824399891,1
0.0,0.0,0.0,0.0,4.65,4.87,5.06,4.78,1.32,1.26,0.84,1.32,1.68,1.74,1.14,1.98,3.4,3.33,0.67,4.34,0.7685806405138743,1
0.0,0.0,0.0,0.0,4.66,4.61,0.0,4.67,1.32,1.32,0.0,1.38,1.74,1.86,0.0,1.86,2.99,2.45,0.0,3.24,0.6455154176393891,1
0.0,0.0,0.0,0.0,4.76,4.59,0.0,4.7,1.38,1.08,0.0,1.32,1.86,1.44,0.0,1.8,3.21,2.7,0.0,3.73,0.403836214621576,1
0.0,0.0,0.0,0.0,4.73,4.54,4.22,4.66,1.38,1.08,1.32,1.26,2.16,1.68,2.04,1.74,2.88,1.88,0.92,2.37,1.0062393164927852,1
0.0,0.0,0.0,0.0,4.88,4.8,5.91,4.85,1.5,1.2,1.2,1.56,1.92,1.56,1.62,1.98,3.12,3.15,1.5,3.09,0.8067670364384668,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,4.72,4.62,0.0,4.71,1.2,1.08,0.0,1.32,1.62,1.44,0.0,1.74,2.12,2.11,0.0,2.93,0.35397869793222714,1
0.0,0.0,0.0,0.0,5.02,4.79,5.49,5.0,1.5,1.08,0.96,1.44,1.92,1.44,1.56,2.1,3.12,2.25,0.9,2.96,0.7179956531515568,1
0.0,0.0,0.0,0.0,5.07,4.84,4.56,5.05,1.44,1.2,0.9,1.38,1.8,1.92,1.32,2.4,3.4,2.26,0.59,3.79,0.9813814051354462,1
0.0,0.0,0.0,0.0,4.87,4.92,0.0,4.84,1.5,1.32,0.0,1.5,1.98,1.8,0.0,2.28,2.98,3.03,0.0,3.28,0.717794894049945,1
0.0,0.0,0.0,0.0,4.69,4.63,4.89,4.79,1.32,1.38,0.9,1.5,2.04,1.92,1.44,1.86,2.25,2.8,1.12,3.67,0.9451677063767956,1
0.0,0.0,0.0,0.0,4.96,4.88,3.55,4.98,1.5,1.44,0.24,1.44,2.04,1.86,0.54,1.98,4.53,3.24,0.06,4.17,1.5614777868518925,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,4.58,4.65,5.23,4.69,1.44,1.32,1.08,1.5,1.98,1.8,1.5,1.98,3.85,3.21,1.47,4.29,0.7168211004209362,1
0.0,0.0,0.0,0.0,4.79,5.06,0.0,4.76,1.38,1.2,0.0,1.38,2.04,2.16,0.0,2.22,5.04,4.3,0.0,3.26,1.1788575558143164,1
0.0,0.0,0.0,0.0,4.39,4.43,4.65,5.56,1.32,1.32,1.56,1.14,1.8,1.8,1.98,2.16,4.23,3.24,4.28,1.92,1.335678239617809,1
0.0,0.0,0.0,0.0,4.33,4.43,4.09,4.16,1.2,1.08,0.78,1.2,1.62,1.56,1.26,1.56,2.19,1.92,0.35,1.74,0.9410100240158193,1
0.0,0.0,0.0,0.0,4.78,4.65,4.82,4.65,1.38,1.2,0.78,1.5,1.8,1.56,1.38,1.92,3.31,2.78,0.56,2.21,0.760445955393438,1
0.0,0.0,0.0,0.0,4.71,4.7,4.49,5.14,1.2,1.2,0.66,1.38,1.8,1.62,1.14,2.1,2.5,2.02,0.42,3.35,0.7374422655072415,1
0.0,0.0,0.0,0.0,0.0,4.91,4.97,4.98,0.0,1.32,1.38,1.56,0.0,1.68,1.92,1.98,0.0,2.69,3.15,3.38,1.4295687815065719,1
0.0,0.0,0.0,0.0,4.99,4.93,5.83,5.09,1.44,1.32,0.96,1.38,1.86,1.74,1.38,1.74,3.72,3.19,1.26,3.75,0.7440775423536088,1
0.0,0.0,0.0,0.0,4.76,4.64,4.15,4.61,1.38,1.14,1.14,1.38,1.8,1.74,1.62,2.04,2.98,2.39,0.67,2.26,0.9073495761844903,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,5.13,5.06,5.41,5.24,1.2,1.44,0.9,1.62,1.74,2.04,1.2,2.1,3.74,3.26,1.22,3.86,0.9313773435236307,1
0.0,0.0,0.0,0.0,4.89,4.76,0.0,5.03,1.5,1.26,0.0,1.5,2.4,1.98,0.0,1.8,3.93,3.17,0.0,4.11,0.9796136762154213,1
0.0,0.0,0.0,0.0,4.63,4.72,4.76,0.0,1.14,1.14,1.38,0.0,2.1,1.5,1.74,0.0,1.72,1.98,2.27,0.0,1.1693593983588848,1
0.0,0.0,0.0,0.0,5.07,5.03,5.81,5.06,1.32,1.14,1.08,1.32,1.74,1.56,1.5,1.8,3.03,1.92,1.38,2.52,0.7470006435933108,1
0.0,0.0,0.0,0.0,4.92,4.94,4.36,5.09,1.32,1.32,0.84,1.62,1.74,1.74,1.26,2.04,3.18,2.56,0.58,3.18,0.7369557664442338,1
0.0,0.0,0.0,0.0,4.73,5.06,0.0,4.86,1.26,1.14,0.0,1.44,1.74,1.62,0.0,2.16,3.34,2.54,0.0,2.16,0.7908914132671454,1
0.0,0.0,0.0,0.0,4.67,4.66,5.38,4.98,1.38,1.26,1.02,1.68,1.8,1.8,1.5,2.1,2.97,2.51,1.01,4.41,0.7971130918738087,1
0.0,0.0,0.0,0.0,4.62,4.66,0.0,4.52,1.2,1.14,0.0,1.38,1.86,1.8,0.0,1.92,2.23,2.34,0.0,3.08,0.6981042896174222,1
0.0,0.0,0.0,0.0,4.95,4.79,0.0,4.75,1.2,1.02,0.0,1.26,1.62,1.38,0.0,1.62,2.56,1.83,0.0,2.02,0.4946896787791726,1
0.0,0.0,0.0,0.0,4.69,4.71,5.62,4.88,1.32,1.2,0.96,1.5,1.8,1.56,1.44,1.86,3.8,2.82,1.72,3.64,0.5670281609664933,1
0.0,0.0,0.0,0.0,4.78,4.72,4.84,4.76,1.32,1.02,1.44,1.26,1.68,1.44,1.86,1.86,2.91,2.48,1.8,1.57,0.914411457584352,1
0.0,0.0,0.0,0.0,4.64,4.71,5.32,4.75,1.2,1.2,0.96,1.26,1.62,1.62,1.26,1.68,2.81,2.21,1.07,2.92,0.609320325533157,1
0.0,0.0,0.0,0.0,4.72,4.78,0.0,4.89,1.14,1.14,0.0,1.26,1.74,1.56,0.0,1.74,2.99,2.78,0.0,3.61,0.5472481067859095,1
0.0,0.0,0.0,0.0,4.64,4.7,5.18,4.71,1.26,0.96,0.9,1.2,1.68,1.56,1.26,1.62,2.38,1.75,0.87,2.18,0.6311772689382794,1
0.0,0.0,0.0,0.0,4.73,4.7,0.0,4.83,1.2,1.02,0.0,1.32,2.04,1.44,0.0,1.74,2.21,1.78,0.0,2.32,0.554633075945793,1
0.0,0.0,0.0,0.0,4.91,4.79,0.0,4.94,1.38,1.2,0.0,1.38,1.86,1.62,0.0,1.98,5.2,2.93,0.0,5.15,0.695752308984869,1
0.0,0.0,0.0,0.0,4.38,4.6,5.84,4.54,1.68,1.32,1.26,1.68,2.04,1.74,1.74,2.1,3.34,3.56,1.78,3.87,0.9721948235157573,1
0.0,0.0,0.0,0.0,4.83,4.58,4.29,4.74,1.26,1.14,1.32,1.38,1.68,1.62,2.04,1.8,1.69,2.11,0.9,2.24,0.9113101464580671,1
0.0,0.0,0.0,0.0,4.64,4.56,5.02,4.94,1.38,1.14,1.02,1.56,2.04,1.5,1.56,1.98,2.97,2.07,0.91,3.55,0.6994118264736082,1
0.0,0.0,0.0,0.0,4.66,4.5,4.47,4.52,0.78,1.26,1.44,1.02,1.26,1.62,1.86,1.68,0.47,2.18,2.18,1.59,1.2221033456622248,1
0.0,0.0,0.0,0.0,4.78,4.88,2.88,4.96,1.26,1.08,1.02,1.38,2.1,1.5,2.52,1.74,2.14,1.55,0.37,2.01,1.5243943765897148,1
0.0,0.0,0.0,0.0,4.84,4.74,5.11,0.0,1.38,1.26,0.84,0.0,1.86,1.62,1.2,0.0,3.89,3.28,0.92,0.0,1.7539108116034234,-1
0.0,0.0,0.0,0.0,4.46,4.6,4.89,4.54,1.5,1.14,0.78,1.44,2.04,1.5,1.2,2.04,5.15,3.33,0.74,4.98,0.9048826113532513,1
0.0,0.0,0.0,0.0,4.41,4.51,0.0,4.3,1.5,1.14,0.0,1.5,1.98,1.62,0.0,1.92,3.09,2.39,0.0,2.61,0.5962466397518955,1
0.0,0.0,0.0,0.0,4.75,4.66,0.0,4.63,1.38,1.08,0.0,1.44,1.98,1.5,0.0,1.92,2.53,1.99,0.0,2.22,0.5053858781816961,1
0.0,0.0,0.0,0.0,4.62,4.65,5.53,4.62,1.2,1.2,0.96,1.44,1.68,1.74,1.38,1.98,2.86,1.91,1.36,2.27,0.7606347895894429,1
0.0,0.0,0.0,0.0,4.9,4.59,4.49,4.79,1.2,1.08,1.02,1.38,1.68,1.5,1.8,2.16,2.32,1.5,0.35,1.69,1.0310802185463617,1
0.0,0.0,0.0,0.0,4.89,4.86,0.0,4.81,1.2,1.2,0.0,1.26,1.86,1.56,0.0,1.92,3.4,2.62,0.0,3.05,0.5311956712834361,1
0.0,0.0,0.0,0.0,4.9,4.8,5.39,4.81,1.5,1.08,0.96,1.38,2.22,1.5,1.32,1.92,4.31,2.95,1.65,3.51,0.9203011686447262,1
0.0,0.0,0.0,0.0,4.76,4.59,0.0,4.74,1.32,1.2,0.0,1.38,1.92,1.56,0.0,1.8,3.39,2.78,0.0,3.38,0.3958984872997444,1
0.0,0.0,0.0,0.0,4.5,4.53,0.0,4.69,1.26,1.14,0.0,1.32,1.92,1.56,0.0,1.8,3.98,2.8,0.0,3.57,0.5077206897151229,1
0.0,0.0,0.0,0.0,4.5,4.52,5.24,4.77,1.44,1.32,1.2,1.56,2.04,1.74,1.8,1.98,3.44,2.28,1.8,3.04,0.8536210134288694,1
0.0,0.0,0.0,0.0,4.15,4.67,0.0,4.82,1.08,1.14,0.0,1.44,2.1,1.86,0.0,2.28,3.23,2.83,0.0,3.18,0.9951443048011697,1
0.0,0.0,0.0,0.0,4.59,4.51,0.0,4.85,1.68,1.32,0.0,1.68,2.22,1.74,0.0,2.16,5.49,3.23,0.0,4.81,0.9673224920023301,1
0.0,0.0,0.0,0.0,4.59,4.84,5.39,4.82,1.68,1.26,1.8,1.8,2.34,2.16,3.36,2.22,4.45,3.14,0.56,4.16,1.87149514822073,-1
0.0,0.0,0.0,0.0,4.62,4.63,0.0,4.74,1.5,1.32,0.0,1.62,2.04,2.22,0.0,2.52,6.34,4.37,0.0,5.46,1.19723140420887,1
0.0,0.0,0.0,0.0,4.47,4.63,5.1,4.63,1.74,1.32,1.26,1.68,2.34,1.74,1.8,2.1,4.49,4.1,1.77,4.96,1.1098678423313821,1
0.0,0.0,0.0,0.0,4.35,4.36,4.34,4.1,1.8,1.38,0.78,1.56,2.46,1.8,1.32,2.04,5.36,3.67,0.77,5.4,1.410743870652493,1
0.0,0.0,0.0,0.0,5.14,4.69,0.0,4.58,1.44,1.32,0.0,1.56,2.04,1.74,0.0,2.22,4.71,3.95,0.0,4.83,0.6586606658951328,1
0.0,0.0,0.0,0.0,4.67,4.55,5.25,4.63,1.5,1.26,0.9,1.56,2.16,1.68,1.26,1.86,3.01,2.52,1.16,3.1,0.8152648313685449,1
0.0,0.0,0.0,0.0,4.72,4.72,0.0,4.67,1.14,1.08,0.0,1.32,1.56,1.44,0.0,1.92,2.36,2.07,0.0,2.73,0.4025050032445807,1
0.0,0.0,0.0,0.0,5.02,4.86,5.14,4.94,1.14,1.26,0.78,1.44,1.56,1.74,1.08,1.8,2.04,1.71,0.73,2.14,0.8451462133599854,1
0.0,0.0,0.0,0.0,4.97,4.86,4.49,4.99,1.26,1.26,0.72,1.5,1.56,1.74,1.14,1.92,2.69,2.33,0.44,2.93,0.6858039350282257,1
